event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active,FV_delta,maxPrice_FV_delta,FV_delta_log
9434937,2016-04-17T19:30:00-0700,Bonnie Raitt,Keller Auditorium,159.0,475.0,8,13.0,Portland,OR,Evenue,46.5,0,135398,35,2255,721,66,0.3160628076798648,0.728868,0.562017,45,112.5,428.5,4.72295322164
9439488,2016-10-13T19:30:00-0700,Maroon 5,Moda Center at the Rose Quarter,68.58,7995.0,695,2233.0,Portland,OR,Ticketmaster,30.5,0,181875,214,6949,2105,92,0.38991947795223525,0.8101,0.849666,22,38.08,7964.5,3.63968920992
9452592,2016-03-20T20:00:00-0700,Daughter,Wonder Ballroom,43.62,199.99,11,38.0,Portland,OR,Ticketfly,18.0,1,201667,7,4497,397,27,0.484888303177617,0.61957,0.700804,6,25.62,181.99,3.24337329647
9453413,2016-03-26T20:00:00-0400,Lake Street Dive,State Theatre Portland Maine,72.12,169.0,10,28.0,Portland,ME,Ticketmaster,30.0,0,1077331,13,399,175,11,0.5094867319244379,0.50701,0.618196,12,42.12,139.0,3.74052268727
9456682,2016-03-18T21:00:00-0400,Jukebox the Ghost,Port City Music Hall,27.11,45.0,7,30.0,Portland,ME,Ticketmaster,15.0,0,578861,5,893,83,11,0.41372728051255425,0.531711,0.520564,13,12.11,30.0,2.49403155757
9457937,2016-03-22T21:00:00-0700,Phil Cook,Doug Fir Lounge ,69.76,58.14,2,8.0,Portland,OR,Ticketfly,12.0,0,4876678,9,255,56,3,0.39271062075906116,0.370697,0.410257,16,57.76,46.14,4.05629649458
9457939,2016-03-23T21:00:00-0700,Greg Dulli,Doug Fir Lounge ,34.28,89.95,8,26.0,Portland,OR,Ticketfly,22.0,1,458141,10,753,205,9,0.4241148809454919,0.449173,0.474072,29,12.28,67.95,2.50797192272
9457940,2016-03-28T21:00:00-0700,Polica,Doug Fir Lounge ,50.86,69.54,5,32.0,Portland,OR,Ticketfly,20.0,0,4665213,15,1714,349,40,0.5750904634134799,0.445357,0.639432,5,30.86,49.54,3.42946084694
9457941,2016-03-29T21:00:00-0700,Polica,Doug Fir Lounge ,32.0,89.0,5,30.0,Portland,OR,Ticketfly,20.0,0,4665213,16,1714,349,40,0.5750904634134799,0.445357,0.639432,5,12.0,69.0,2.48490664979
9457942,2016-03-30T21:00:00-0700,Field Music,Doug Fir Lounge ,68.58,57.0,2,8.0,Portland,OR,Ticketfly,12.0,0,399137,17,1276,196,82,0.37694532481118087,0.565609,0.499341,12,56.58,45.0,4.03565556587
9457946,2016-04-22T21:00:00-0700,Judah and The Lion,Doug Fir Lounge ,39.08,64.33,6,20.0,Portland,OR,Ticketfly,13.0,0,6008179,40,61,21,2,0.4844621465352863,0.311886,0.506108,5,26.08,51.33,3.26116873706
9459803,2016-04-14T20:00:00-0700,Arlo Guthrie,Revolution Hall Portland,179.49,149.99,1,8.0,Portland,OR,Ticketfly,39.5,1,398453,32,537,154,37,0.4228572215020871,0.529346,0.530184,49,139.99,110.49,4.94157099149
9462423,2016-03-30T21:00:00-0700,Wolfmother,Wonder Ballroom,107.45,91.0,4,13.0,Portland,OR,Ticketfly,25.0,1,192603,17,1986,276,44,0.3565223741851221,0.676873,0.570694,12,82.45,66.0,4.41219204901
9470917,2016-05-19T21:00:00-0700,Nada Surf,Doug Fir Lounge ,89.94,85.0,2,12.0,Portland,OR,Ticketfly,22.0,0,172227,67,1992,228,92,0.39048458103611905,0.678747,0.627284,24,67.94,63.0,4.21862496273
9475465,2016-03-25T19:30:00-0700,Peter Frampton,Revolution Hall Portland,120.48,129.0,5,27.0,Portland,OR,Ticketfly,69.5,0,486144,12,1112,299,72,0.3593422525931816,0.679797,0.578411,50,50.98,59.5,3.93143339895
9477146,2016-04-04T20:00:00-0400,The Mountain Goats,Port City Music Hall,60.32,130.0,4,30.0,Portland,ME,Ticketmaster,20.0,0,488253,22,3642,548,276,0.45567034953047575,0.664594,0.712874,25,40.32,110.0,3.69684762376
9485299,2016-05-18T20:00:00-0400,The Milk Carton Kids,State Theatre Portland Maine,44.85,35.89,1,2.0,Portland,ME,Ticketmaster,20.0,0,4186126,66,381,111,15,0.4549994199304496,0.512141,0.556221,5,24.85,15.89,3.21285775254
9485369,2016-05-10T19:30:00-0700,Dream Theater,Arlene Schnitzer Hall,99.26,130.0,13,39.0,Portland,OR,Evenue,27.5,0,8765,58,5628,1208,59,0.3135624170758772,0.802322,0.668145,31,71.76,102.5,4.27332721775
9491372,2016-03-14T21:00:00-0400,Deer Tick,Port City Music Hall,51.33,79.0,4,14.0,Portland,ME,Ticketmaster,18.0,0,591654,1,2714,629,65,0.398425872690144,0.592674,0.550872,12,33.33,61.0,3.50645789232
9491373,2016-03-17T21:00:00-0400,Enter The Haggis,Port City Music Hall,55.36,77.52,3,15.0,Portland,ME,Ticketmaster,20.0,0,546803,4,56,3,2,0.46951403095462946,0.39553,0.490492,21,35.36,57.52,3.56558123777
9491374,2016-03-30T20:00:00-0400,Ezra Furman,Port City Music Hall,47.81,169.0,4,19.0,Portland,ME,Ticketmaster,12.0,0,2355020,17,684,44,12,0.48506769405989525,0.456321,0.547633,10,35.81,157.0,3.57822718401
9491768,2016-04-13T18:30:00-0400,Between the Buried and Me & August Burns Red,State Theatre Portland Maine,54.28,141.0,10,70.0,Portland,ME,Ticketmaster,25.0,0,391106,31,1757,661,50,0.36782788043444864,0.661072,0.571743,16,29.28,116.0,3.37690468909
9500582,2016-03-27T21:00:00-0700,White Denim,Doug Fir Lounge ,40.65,75.0,4,16.0,Portland,OR,Ticketfly,16.0,0,589804,14,2714,436,90,0.4200359893162661,0.539433,0.534639,10,24.65,59.0,3.20477690049
9501270,2016-04-02T19:30:00-0400,Parachute,Port City Music Hall,52.34,74.99,8,45.0,Portland,ME,Ticketmaster,19.0,0,9315,20,223,38,3,0.3939322080113532,0.607437,0.557938,10,33.34,55.99,3.50675787732
9501799,2016-04-25T20:00:00-0700,M83,Roseland Theater,66.86,199.99,22,106.0,Portland,OR,Etix,35.0,0,525418,43,5612,390,135,0.4040795545058942,0.744452,0.743836,15,31.86,164.99,3.46135130448
9501801,2016-04-26T20:00:00-0700,M83,Roseland Theater,61.49,199.99,28,138.0,Portland,OR,Etix,35.0,0,525418,44,5612,390,135,0.4040795545058942,0.744452,0.743836,15,26.49,164.99,3.27676730328
9501813,2016-04-29T20:00:00-0700,Say Anything,Wonder Ballroom,43.79,68.0,10,48.0,Portland,OR,Ticketfly,17.5,0,235557,47,1222,227,57,0.3462206706357281,0.671825,0.548964,16,26.29,50.5,3.26918863874
9501942,2016-06-25T20:00:00-0400,Tommy Emmanuel,State Theatre Portland Maine,201.92,169.0,1,2.0,Portland,ME,Ticketmaster,29.5,0,216176,104,232,18,8,0.41279769689355084,0.596615,0.574393,54,172.42,139.5,5.14993336078
9507334,2016-08-12T18:00:00-0400,Hunter Hayes,Maine State Pier,83.13,181.0,22,101.0,Portland,ME,Ticketmaster,23.75,0,407294,152,1332,1609,10,0.42592791332083507,0.587848,0.584348,16,59.38,157.25,4.08395746934
9507975,2016-04-15T20:00:00-0700,moe. and Chris Robinson Brotherhood,Wonder Ballroom,48.52,67.26,7,38.0,Portland,OR,Ticketfly,32.0,0,183105,33,2077,1222,31,0.37966988991265477,0.641969,0.570294,27,16.52,35.26,2.80457176809
9508248,2016-07-31T20:00:00-0400,Beirut,State Theatre Portland Maine,51.97,67.0,7,42.0,Portland,ME,Ticketmaster,30.0,0,355452,140,1532,126,123,0.39431198056175354,0.707912,0.670898,10,21.97,37.0,3.0896778864
9509205,2016-05-05T20:30:00-0700,Magic Man & The Griswolds,Wonder Ballroom,50.87,41.0,2,12.0,Portland,OR,Ticketfly,20.0,0,699966,53,1060,75,0,0.4699769912353551,0.500253,0.564706,7,30.87,21.0,3.42978483851
9509416,2016-11-04T21:00:00-0700,Peter Hook and The Light,Wonder Ballroom,55.51,109.0,10,46.0,Portland,OR,Ticketfly,23.0,0,4154881,236,1441,472,2,0.3466214328199724,0.503933,0.418708,40,32.51,86.0,3.48154773432
9509741,2016-04-19T19:30:00-0700,Boyce Avenue,Wonder Ballroom,57.95,105.0,12,57.0,Portland,OR,Official artist website,25.0,0,608550,37,228,37,0,0.4280020362602742,0.610056,0.608825,12,32.95,80.0,3.49499126095
9510981,2016-04-09T20:00:00-0400,Waka Flocka Flame,State Theatre Portland Maine,37.96,56.0,8,44.0,Portland,ME,Ticketmaster,20.0,0,2850016,27,4867,1163,20,0.36281707239903405,0.715457,0.627008,7,17.96,36.0,2.88814706287
9511025,2016-07-31T19:00:00-0700,Brand New and Modest Mouse,Moda Center at the Rose Quarter,71.6,5000.0,188,556.0,Portland,OR,Ticketmaster,39.5,0,535518,140,5540,1275,237,0.3179748089304461,0.773091,0.626792,24,32.1,4960.5,3.46885603014
9511787,2016-04-02T20:00:00-0400,Gogol Bordello,State Theatre Portland Maine,67.19,62.0,6,30.0,Portland,ME,Ticketmaster,25.0,0,474383,20,1950,470,71,0.43807099503817415,0.67709,0.701519,17,42.19,37.0,3.74218322614
9512363,2016-05-25T20:30:00-0700,Brian Jonestown Massacre,Wonder Ballroom,42.61,89.0,10,50.0,Portland,OR,Ticketfly,20.0,0,73973,73,999,86,130,0.41623998835332304,0.638522,0.621462,28,22.61,69.0,3.11839228629
9512434,2016-04-01T21:00:00-0700,The Joy Formidable,Wonder Ballroom,47.33,54.72,8,38.0,Portland,OR,Ticketfly,18.0,0,1195278,19,2286,500,58,0.4191544927234303,0.562696,0.552757,9,29.33,36.72,3.37861088299
9513666,2016-04-29T21:30:00-0700,Gin Wigmore,Star Theater Portland,54.81,42.0,1,10.0,Portland,OR,Ticketweb,17.0,0,2501116,47,192,34,5,0.5695339478351304,0.520768,0.705092,8,37.81,25.0,3.6325736179
9513916,2016-06-24T18:00:00-0400,Barenaked Ladies,Maine State Pier,68.97,275.4,22,76.0,Portland,ME,Ticketmaster,25.75,0,199498,103,1110,203,51,0.36305051628176294,0.684891,0.590115,28,43.22,249.65,3.76630335108
9514236,2016-04-06T20:00:00-0700,Santigold,Wonder Ballroom,120.5,199.0,9,22.0,Portland,OR,Ticketfly,25.0,1,2385431,24,9078,1313,31,0.38982271897148985,0.663654,0.608805,13,95.5,174.0,4.55912624749
9516583,2016-05-01T21:00:00-0700,Floating Points,Doug Fir Lounge ,83.92,69.0,1,6.0,Portland,OR,Ticketfly,15.0,0,2486306,49,2017,267,12,0.4778907534510492,0.560105,0.627701,9,68.92,54.0,4.23294641166
9516585,2016-04-10T21:00:00-0700,Shook Twins with Mama Doll,Doug Fir Lounge ,95.72,79.0,1,4.0,Portland,OR,Ticketfly,20.0,0,630444,28,79,42,1,0.4761552672289627,0.41082,0.504837,12,75.72,59.0,4.32704232634
9517417,2016-04-12T21:00:00-0400,Kvelertak,Port City Music Hall,58.48,196.0,4,19.0,Portland,ME,Ticketmaster,15.0,0,100819,30,1877,463,72,0.39323519503399934,0.581703,0.534238,12,43.48,181.0,3.77230106225
9517494,2016-03-16T18:30:00-0400,Four Year Strong,Port City Music Hall,33.6,43.32,4,22.0,Portland,ME,Ticketmaster,15.0,0,151113,3,853,295,75,0.3767329596114472,0.654467,0.578608,15,18.6,28.32,2.92316158072
9519236,2016-07-06T19:30:00-0400,Phish,Cross Insurance Arena,144.1,9999.0,123,344.0,Portland,ME,Ticketmaster,61.0,0,46745,115,5729,2931,123,0.3218130011539002,0.734903,0.579851,33,83.1,9938.0,4.42004470186
9519284,2016-05-09T21:00:00-0700,Lucius,Wonder Ballroom,44.92,100.0,9,47.0,Portland,OR,Ticketfly,20.0,0,598452,57,1429,280,8,0.4438013392162591,0.534077,0.560377,5,24.92,80.0,3.21567069392
9521580,2016-04-29T20:00:00-0400,SoMo,State Theatre Portland Maine,40.63,75.0,7,37.0,Portland,ME,Ticketmaster,22.0,0,6720604,47,206,6,0,0.4696494266424044,0.501775,0.565554,7,18.63,53.0,2.92477318461
9522179,2016-03-22T19:30:00-0700,Bruce Springsteen and the E Street Band,Moda Center at the Rose Quarter,108.69,9000.0,290,874.0,Portland,OR,Ticketmaster,65.0,0,227030,9,15104,5188,320,0.3351500739096001,0.829326,0.774736,51,43.69,8935.0,3.77711924296
9522357,2016-06-25T18:00:00-0400,Josh Turner,Maine State Pier,102.78,169.0,13,42.0,Portland,ME,Ticketmaster,17.75,0,553241,104,479,432,19,0.4173778589992091,0.615103,0.598724,22,85.03,151.25,4.4430041354
9522562,2016-05-09T19:00:00-0400,Lamb of God with Clutch and Corrosion of Conformity,State Theatre Portland Maine,65.68,100.0,10,66.0,Portland,ME,Ticketmaster,39.5,0,127504,57,6090,1941,70,0.34595325534431154,0.795921,0.724114,22,26.18,60.5,3.26499576048
9527397,2016-04-19T20:00:00-0700,Joan Osborne,Aladdin Theater Portland,75.64,70.0,4,19.0,Portland,OR,Ticketfly,32.5,0,118198,37,598,164,66,0.40188281967307377,0.603616,0.56563,27,43.14,37.5,3.76445064096
9527952,2016-04-21T21:00:00-0700,Fat White Family,Doug Fir Lounge ,83.92,69.0,1,4.0,Portland,OR,Ticketfly,13.0,0,4625663,39,438,16,5,0.4367305953404368,0.422643,0.470603,16,70.92,56.0,4.26155248121
9527954,2016-06-07T21:00:00-0700,Rozwell Kid,Doug Fir Lounge ,48.52,39.9,2,6.0,Portland,OR,Ticketfly,10.0,0,1118551,86,145,5,13,0.4543864567872258,0.442274,0.503068,16,38.52,29.9,3.65117758693
9528654,2016-06-03T20:00:00-0700,Sam Beam and Jesca Hoop,Aladdin Theater Portland,98.5,144.0,6,21.0,Portland,OR,Ticketfly,25.0,1,625595,82,740,155,0,0.3216275931879802,0.455966,0.362932,14,73.5,119.0,4.29728540622
9529361,2016-05-28T21:00:00-0700,Savages,Wonder Ballroom,52.04,64.0,6,29.0,Portland,OR,Ticketfly,18.5,0,242996,76,13,5,56,0.5766377255391132,0.340308,0.602402,6,33.54,45.5,3.5127387564
9529521,2016-05-06T20:00:00-0400,M. Ward,Port City Music Hall,63.38,54.72,3,18.0,Portland,ME,Official artist website,22.0,0,503681,54,3397,700,133,0.36587370719066864,0.657022,0.56453,17,41.38,32.72,3.72279767232
9531322,2016-07-21T16:30:00-0400,Slightly Stoopid,Maine State Pier,54.42,140.0,13,111.0,Portland,ME,Ticketmaster,33.0,0,430868,130,570,333,12,0.3851883823012393,0.663278,0.601152,21,21.42,107.0,3.06432506502
9531386,2016-05-11T20:00:00-0400,Peter Wolf,Port City Music Hall,76.83,150.0,4,17.0,Portland,ME,Ticketmaster,33.0,0,528289,59,247,69,23,0.4341280813727815,0.393634,0.453525,50,43.83,117.0,3.78031851443
9531547,2016-06-26T18:00:00-0400,Whitesnake,Maine State Pier,59.14,269.5,9,25.0,Portland,ME,Ticketmaster,20.75,0,505217,105,3058,592,36,0.3482583069205712,0.730461,0.621415,38,38.39,248.75,3.64779700901
9531782,2016-08-17T18:00:00-0400,Goo Goo Dolls,Maine State Pier,141.74,300.0,10,35.0,Portland,ME,Ticketmaster,23.75,0,145102,157,1007,224,64,0.34746319361264844,0.72721,0.61564,30,117.99,276.25,4.77059987511
9531915,2016-04-30T19:00:00-0400,Hillsong United,Cross Insurance Arena,72.12,218.19,43,264.0,Portland,ME,Ticketmaster,29.5,0,22090,48,590,255,42,0.4144240658110544,0.637421,0.617564,18,42.62,188.69,3.75232362667
9532250,2016-04-30T21:00:00-0700,Zhu,Roseland Theater,67.08,144.0,34,171.0,Portland,OR,Cascade Tickets,29.5,0,1183857,48,1959,48,0,0.604552420651678,0.559962,0.793894,2,37.58,114.5,3.62647199399
9532367,2016-08-18T18:00:00-0400,The Band Perry,Maine State Pier,86.28,220.5,10,46.0,Portland,ME,Ticketmaster,27.75,0,825630,158,1482,1653,11,0.6098640280524775,0.615139,0.874896,11,58.53,192.75,4.0695394433
9533026,2016-05-12T21:00:00-0700,Yuna,Doug Fir Lounge ,95.72,79.0,1,4.0,Portland,OR,Ticketfly,17.0,0,425237,60,1256,153,5,0.3979918512985334,0.591405,0.549148,8,78.72,62.0,4.36589725274
9534141,2016-04-25T21:00:00-0700,Lapsley,Doug Fir Lounge ,48.52,89.0,7,23.0,Portland,OR,Ticketfly,15.0,0,8068588,43,447,24,1,0.6548093250186046,0.400897,0.684904,3,33.52,74.0,3.51214227561
9534732,2016-05-15T21:00:00-0700,Damien Jurado,Doug Fir Lounge ,95.72,79.0,1,6.0,Portland,OR,Ticketfly,17.0,0,549313,63,2023,233,138,0.4140009851644729,0.613324,0.592118,21,78.72,62.0,4.36589725274
9535325,2016-05-10T21:00:00-0700,Blaqk Audio,Doug Fir Lounge ,67.4,199.99,4,20.0,Portland,OR,Ticketfly,18.0,0,568095,58,145,49,12,0.4436403202631641,0.46574,0.507514,15,49.4,181.99,3.89995042419
9535389,2016-06-06T21:00:00-0700,Mutual Benefit,Doug Fir Lounge ,83.92,69.0,1,6.0,Portland,OR,Ticketfly,12.0,0,3836411,85,724,109,20,0.5035243616998618,0.458032,0.569831,7,71.92,57.0,4.27555439016
9535815,2016-06-09T18:00:00-0400,Jackson Browne,Maine State Pier,86.67,4500.0,22,67.0,Portland,ME,Ticketmaster,24.75,0,51843,88,2284,787,62,0.3282404598913963,0.722503,0.575742,50,61.92,4475.25,4.12584322928
9536015,2016-03-26T20:00:00-0700,Bag Raiders,Doug Fir Lounge ,68.52,59.45,4,18.0,Portland,OR,Ticketfly,12.0,0,975813,13,1610,47,7,0.41358679089685324,0.590688,0.570008,10,56.52,47.45,4.03459455782
9536221,2016-07-22T20:00:00-0700,Streetlight Manifesto,Wonder Ballroom,47.53,59.0,8,35.0,Portland,OR,Ticketfly,20.0,0,22900,131,384,82,15,0.42215910562936654,0.593816,0.584763,14,27.53,39.0,3.31527631915
9536363,2016-06-20T21:00:00-0400,Boy and Bear,Port City Music Hall,54.48,169.0,4,17.0,Portland,ME,Ticketmaster,15.0,0,2971776,99,544,55,10,0.5032210005793973,0.543699,0.644647,7,39.48,154.0,3.67579421457
9536469,2016-05-08T20:00:00-0700,Mayer Hawthorne,Revolution Hall Portland,70.87,122.0,4,24.0,Portland,OR,Ticketfly,24.85,0,5613613,56,3464,325,35,0.3959134556743096,0.581639,0.537822,8,46.02,97.15,3.82907608461
9537818,2016-05-29T21:00:00-0700,Yeasayer,Wonder Ballroom,68.56,75.0,3,18.0,Portland,OR,Ticketfly,20.0,0,112691,77,5241,812,61,0.3919505709819035,0.609446,0.556979,10,48.56,55.0,3.88280014675
9537936,2016-04-25T20:00:00-0700,Joshua Radin,Aladdin Theater Portland,92.16,76.0,2,12.0,Portland,OR,Ticketfly,25.0,0,360697,43,523,29,13,0.41068995643239187,0.60537,0.579694,12,67.16,51.0,4.20707783221
9538643,2016-07-17T18:00:00-0400,311,Maine State Pier,79.2,139.0,13,66.0,Portland,ME,Ticketmaster,39.75,0,486064,126,466,65,57,0.36710995447689043,0.662285,0.571895,28,39.45,99.25,3.67503404729
9539111,2016-04-15T20:00:00-0700,Paul McCartney,Moda Center at the Rose Quarter,119.32,9999.0,692,1945.0,Portland,OR,Ticketmaster,49.5,0,300543,33,12883,5418,275,0.3408289239239558,0.810518,0.743605,46,69.82,9949.5,4.24592050168
9539245,2016-08-19T19:00:00-0400,Bonnie Raitt,Maine State Pier,73.82,399.0,36,134.0,Portland,ME,Ticketmaster,24.75,0,135398,159,2255,721,66,0.3160628076798648,0.728868,0.562017,45,49.07,374.25,3.8932478501
9539302,2016-07-02T19:00:00-0400,Melissa Etheridge Solo,Maine State Pier,70.15,225.0,2,12.0,Portland,ME,Ticketmaster,16.75,0,424921,111,611,201,31,0.3621526044673349,0.656447,0.558207,31,53.4,208.25,3.97781074597
9539668,2016-06-28T20:00:00-0400,Emblem3,State Theatre Portland Maine,78.41,62.0,1,9.0,Portland,ME,Ticketmaster,25.0,0,6439724,107,181,44,0,0.47337197024260913,0.498185,0.567092,9,53.41,37.0,3.97799799435
9542312,2016-04-27T21:00:00-0700,Wild Nothing,Doug Fir Lounge ,78.5,64.41,1,4.0,Portland,OR,Ticketfly,15.0,0,2958061,45,2799,315,42,0.5110117504211314,0.56493,0.676227,7,63.5,49.41,4.1510399059
9542394,2016-03-19T21:00:00-0400,Max Creek,Port City Music Hall,201.92,169.0,2,7.0,Portland,ME,Ticketmaster,15.0,0,388407,6,48,142,1,0.42839809803096474,0.358196,0.447539,45,186.92,154.0,5.23068071783
9152786,2016-05-15T20:30:00-0700,The Who,Key Arena,76.7,700.0,93,261.0,Seattle,WA,Ticketmaster,35.5,0,69685,63,16207,3483,184,0.2722043204385602,0.837273,0.645903,52,41.2,664.5,3.71843825636
9381711,2016-03-30T19:30:00-0700,Underoath,Showbox Sodo,61.44,1111.0,39,131.0,Seattle,WA,Songkick Tickets,34.0,0,2357960,17,1119,370,35,0.3353599339033329,0.703068,0.565007,19,27.44,1077.0,3.31200180286
9408883,2016-05-13T19:30:00-0700,Selena Gomez,Key Arena,106.34,2749.0,114,330.0,Seattle,WA,Ticketmaster,33.5,0,1059348,61,9474,2202,7,0.4399476127099588,0.770825,0.862321,8,72.84,2715.5,4.28826525486
9412883,2016-04-04T20:00:00-0700,Ciara,Showbox Sodo,63.26,105.0,17,37.0,Seattle,WA,Songkick Tickets,44.0,0,106251,22,8128,962,52,0.39156665147655895,0.749624,0.729409,14,19.26,61.0,2.95803040637
9425628,2016-08-21T19:30:00-0700,Demi Lovato and Nick Jonas,Key Arena,34.77,980.0,172,681.0,Seattle,WA,Ticketmaster,25.95,0,976211,161,6062,1776,13,0.42707395045850144,0.769929,0.835224,14,8.82,954.05,2.17702187002
9426390,2016-07-23T17:00:00-0700,Kenny Chesney,CenturyLink Field,45.36,2500.0,424,2129.0,Seattle,WA,Ticketmaster,21.0,0,292712,132,2917,2423,53,0.4270070063579259,0.726528,0.755465,23,24.36,2479.0,3.19294244284
9432567,2016-04-02T19:30:00-0700,Ellie Goulding,Key Arena,61.49,307.8,98,469.0,Seattle,WA,Ticketmaster,31.0,0,2332047,20,10070,2357,23,0.48269966817297044,0.750632,0.901275,8,30.49,276.8,3.417398761
9434938,2016-04-20T20:00:00-0700,Bonnie Raitt,Paramount Theatre Seattle,118.53,675.0,11,38.0,Seattle,WA,Tickets.com,53.5,0,135398,38,2254,721,66,0.3160628076798648,0.728868,0.562017,45,65.03,621.5,4.17484870188
9439487,2016-10-11T19:30:00-0700,Maroon 5,Key Arena,96.9,1450.0,583,1978.0,Seattle,WA,Ticketmaster,26.5,0,181875,212,6948,2105,92,0.38991947795223525,0.8101,0.849666,22,70.4,1423.5,4.25419326316
9449453,2016-03-19T21:00:00-0700,Daughter,The Showbox,74.42,1111.0,8,31.0,Seattle,WA,Songkick Tickets,29.75,0,201667,6,4497,397,27,0.484888303177617,0.61957,0.700804,6,44.67,1081.25,3.79930213536
9453418,2016-05-08T19:30:00-0700,Primal Fear,El Corazon,172.42,144.0,1,4.0,Seattle,WA,Ticketfly,20.0,0,352176,56,540,70,18,0.4231570129823645,0.592302,0.584715,19,152.42,124.0,5.02663986824
9456438,2016-04-02T21:00:00-0700,Hey Marseilles,The Showbox,48.57,99.99,12,45.0,Seattle,WA,Songkick Tickets,24.75,0,799858,20,522,98,8,0.4624614594049188,0.489088,0.546837,10,23.82,75.24,3.17052556393
9456439,2016-04-05T20:00:00-0700,The Used,Showbox Sodo,67.39,120.0,10,43.0,Seattle,WA,Songkick Tickets,39.0,0,162392,23,1607,488,41,0.3718366534151545,0.719639,0.648262,15,28.39,81.0,3.34603697048
9456440,2016-04-06T20:00:00-0700,The Used,Showbox Sodo,66.16,120.0,14,55.0,Seattle,WA,Songkick Tickets,39.0,0,162392,24,1607,488,41,0.3718366534151545,0.719639,0.648262,15,27.16,81.0,3.30174530269
9461613,2016-04-24T19:30:00-0700,Rihanna,Key Arena,107.64,4125.0,158,616.0,Seattle,WA,Ticketmaster,26.5,0,139648,42,49474,11208,111,0.33470610926387906,0.849921,0.830018,11,81.14,4098.5,4.39617605778
9462426,2016-03-31T21:00:00-0700,Wolfmother,The Showbox,102.8,100.0,6,37.0,Seattle,WA,Songkick Tickets,34.0,0,192603,18,1986,276,44,0.3565223741851221,0.676873,0.570694,12,68.8,66.0,4.23120374494
9468230,2016-05-01T20:30:00-0700,The Melvins and Napalm Death,The Showbox,51.01,96.0,11,47.0,Seattle,WA,Songkick Tickets,34.0,0,207184,49,3985,881,186,0.3412691348437853,0.71194,0.585477,33,17.01,62.0,2.83380140641
9470163,2016-04-28T20:00:00-0700,The 1975,WaMu Theater,62.68,300.0,43,175.0,Seattle,WA,Ticketmaster,36.95,0,66370,46,3924,835,19,0.5244385524759299,0.626937,0.7675,14,25.73,263.05,3.24765762629
9483196,2016-06-11T20:30:00-0700,Blue October,The Showbox,51.01,94.0,10,44.0,Seattle,WA,Songkick Tickets,34.0,0,500273,90,292,33,24,0.4344212483414914,0.607631,0.615481,21,17.01,60.0,2.83380140641
9483461,2016-07-18T19:00:00-0700,Twenty One Pilots,WaMu Theater,165.02,5000.0,95,517.0,Seattle,WA,Ticketmaster,45.0,0,3123851,127,852,265,10,0.5725633529624048,0.586834,0.78425,7,120.02,4955.0,4.78765839556
9485371,2016-05-11T19:30:00-0700,Dream Theater,Paramount Theatre Seattle,66.61,221.8,31,89.0,Seattle,WA,Venue,42.0,0,8765,59,5628,1208,59,0.3135624170758772,0.802322,0.668145,31,24.61,179.8,3.2031528644
9486815,2016-05-07T19:00:00-0700,Tech N9ne,Showbox Sodo,55.59,108.0,19,83.0,Seattle,WA,Songkick Tickets,36.0,0,283009,55,2214,254,25,0.3811758069433926,0.745693,0.703663,25,19.59,72.0,2.97501923196
9491623,2016-03-24T18:30:00-0700,Between the Buried and Me and August Burns Red,Showbox Sodo,50.82,141.0,10,43.0,Seattle,WA,Songkick Tickets,34.0,0,391106,11,1757,661,50,0.36782788043444864,0.661072,0.571743,16,16.82,107.0,2.82256865454
9500206,2016-04-24T20:00:00-0700,Splean,The Showbox,119.32,131.1,6,25.0,Seattle,WA,Songkick Tickets,77.0,0,281642,42,16,0,0,0.5072761207653932,0.406389,0.534584,22,42.32,54.1,3.74525978755
9500363,2016-03-31T19:00:00-0700,Dark Star Orchestra,Showbox Sodo,60.3,99.0,5,17.0,Seattle,WA,Songkick Tickets,34.0,0,466184,18,309,314,0,0.4200901200090013,0.462287,0.47825,19,26.3,65.0,3.26956893918
9501168,2016-03-25T19:00:00-0700,Greensky Bluegrass,The Showbox,40.26,70.0,14,57.0,Seattle,WA,Songkick Tickets,27.75,0,30921,12,343,510,6,0.49484658849955004,0.474732,0.573312,16,12.51,42.25,2.52652832448
9501884,2016-04-08T21:00:00-0700,Tinashe,Showbox Sodo,53.23,150.0,13,53.0,Seattle,WA,Songkick Tickets,38.5,0,2020878,26,272,13,15,0.5093396168110091,0.362612,0.532097,6,14.73,111.5,2.68988623047
9502718,2016-04-10T20:30:00-0700,Miike Snow,The Showbox,70.81,299.0,39,114.0,Seattle,WA,Songkick Tickets,38.5,0,2391223,28,4916,442,38,0.4362423560638505,0.65831,0.674681,9,32.31,260.5,3.47537677984
9503527,2016-05-10T20:30:00-0700,Bob Mould,The Showbox,48.39,66.12,7,27.0,Seattle,WA,Songkick Tickets,34.0,0,154576,58,2235,533,110,0.37297717512892586,0.627383,0.546257,37,14.39,32.12,2.6665335209
9505624,2016-05-24T20:30:00-0700,Moderat,The Showbox,57.95,89.0,7,33.0,Seattle,WA,Songkick Tickets,30.25,0,2379286,72,1726,233,60,0.4284056812647959,0.589331,0.589146,14,27.7,58.75,3.32143241319
